txn_date,industry,segment,geo_type,geo_name,nation_name,boundary_name,Transaction Amount,Transaction Count,Account Count,Average Ticket,Average Frequency,Average Spend Amount,Year-on-Year Transaction Amount,Year-on-Year Transaction Count
2/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,129.43,121.79,127.74,46.94,97.18,45.75,42.9,26.48
2/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,90.57,133.38,137.3,31.85,98.92,31.66,-3.16,39.38
2/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,117.66,151.24,156.31,36.92,98.57,36.49,50.18,57.57
2/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,114.07,133.66,136.48,37.77,99.94,37.9,-38.07,12.64
2/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,137.47,74.45,76.96,79.52,98.84,79.32,-27.05,-30.21
2/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,57.18,50.15,51.35,48.59,100.42,48.81,-43.75,-51.6
2/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,39.96,34.96,35.73,45.54,100.04,45.77,-40.08,-41.48
2/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,154.95,110.28,111.25,66.51,101,67.32,170.95,33.67
2/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,112.96,116.99,119.24,44.74,99.62,44.55,8.92,19.96
2/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,104.12,109.75,111.53,40.88,100.4,41.12,7.16,26.23
2/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,202.57,125.7,128.21,79.34,100.1,80.26,-7.19,2.41
2/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,77.12,67.76,69.8,47.8,99.16,47.48,-51.29,-43.19
2/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,39.47,45.41,45.1,36.56,103.62,37.97,-64.69,-58.98
2/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,168.4,114.66,117.35,68.24,99.32,68.08,229.59,76.28
2/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,97.81,125.51,129.45,36.18,98.73,35.79,-16.84,54.33
3/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,191.55,123.19,128.05,71.52,98,70.3,58.61,4.9
3/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,102.35,131,133.68,37.78,100,37.9,-41.33,4.1
3/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,156.83,140.41,143.73,52.33,99.81,52.58,-3.19,10.64
3/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,183.61,75.97,77.61,113.61,100.73,113.65,21.2,-49.64
3/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,54.62,57.12,58.47,41.89,99.53,41.83,-63.28,-51.02
3/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,104.6,94.5,97.37,54.93,98.94,54.66,118.53,54.11
3/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,160.46,123.05,125.56,59.72,99.53,59.66,16.95,40.39
3/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,150.78,122.09,126.7,57.78,98.09,56.91,13.87,14.69
3/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,158.6,120.64,122.9,62.29,100.21,63.26,7.22,-10.7
3/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,126.16,128.51,131.79,46.74,99.57,46.93,-7.82,-14.38
3/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,102.86,72.07,73.6,67.22,100.25,67.38,-36.52,-45.15
3/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,45.14,46.87,48.16,41.08,99.9,41.1,-73.82,-62.68
3/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,114.31,101.69,105.89,49.42,97.77,48.46,138.21,72.49
3/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,103.79,139.37,144.06,34.28,98.7,34.04,-0.62,37.82
3/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,70.71,120.97,126.34,27.32,97.6,26.79,-59.62,-15.4
3/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,133.08,140.72,145.63,41.12,98.61,40.63,-9.62,-6.49
3/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,168.69,117.46,119.97,63.21,100.13,63.94,7.95,-27.94
3/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,142.04,75.93,77.16,86.48,100.96,87.23,-35.62,-60.89
3/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,51.75,57.36,59.17,36.89,100.42,36.98,-64.44,-44.69
3/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,114.44,104.65,107.89,53.54,98.75,52.91,80.55,49.67
3/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,133.54,139.59,144.55,42.56,98.36,41.97,7.28,19.64
3/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,92.39,121.59,126.7,33.16,97.7,32.49,-38.23,-10.56
3/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,161.75,145.28,149.68,51.56,98.94,51.17,-14.15,3.05
3/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,126.41,120.99,124.12,49.18,99.23,48.84,-21.59,-26.19
3/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,106.91,88.31,89.47,53.59,102.14,54.58,-45.27,-43.94
3/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,52.75,52.87,54.01,42.74,100.34,43.01,-64.84,-56.31
3/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,77.19,93.87,95.28,38.64,101.03,39.67,14.16,1.12
3/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,102.09,119.42,123.1,37.89,98.8,37.49,20.69,-5.97
3/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,143.83,123.83,128.09,50.12,98.46,49.52,7.17,-14.07
3/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,110.64,128.65,130.43,39.88,100.46,40.16,-28.92,-19.63
3/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 4,95.84,122.81,125.03,34.85,100.09,34.97,-16.07,-26.66
1/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,17.88,29.32,30.4,26.34,98.16,25.93,127.34,53.07
1/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,8.24,23.48,24.71,21.63,96.7,20.97,34.64,19.1
1/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,115.8,228.24,232.27,37.41,99.72,37.26,1575.76,2315.19
1/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,48.96,211.96,217.84,11.41,98.5,11.23,131.71,717.1
1/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,146.42,236.19,237.67,42.57,100.94,42.95,402.9,671.48
1/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,66.9,218.25,219.68,15.36,100.09,15.29,219.69,647.29
1/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,24.74,37.08,37.68,32.48,101.26,33.61,12.25,5.87
1/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,10.59,40.28,40.54,15.17,100.21,15.13,-36.86,66.07
1/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,123.51,252.24,254.89,23.36,100.07,23.39,1860.48,1028.32
1/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,81.31,308.17,318.07,12.93,98.07,12.68,257.64,825
1/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,82.36,289.27,290.69,15.58,100.22,15.51,193.36,658.43
1/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,141.44,313.52,314.15,30.47,100.58,30.25,471.8,501.71
1/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,182,229.71,235.11,48.02,99.54,48.04,1007.7,553.87
1/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,37.41,56.45,55.08,34.58,103.76,35.61,33.61,21.15
1/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,12.84,36.56,37.34,17.31,99.44,17.22,-55.36,-52.19
1/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,53.62,230.16,233.57,11.56,99.33,11.46,680.49,1149.51
1/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,76.89,304.92,311.61,14.11,99.02,13.94,567.16,1252.5
1/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,75.97,314.3,319.26,12.49,99.69,12.45,232.04,793.02
1/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,75.9,326.52,328.46,11.81,100.54,11.87,396.73,680.95
1/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,119.63,264.62,267.64,25.35,100.2,25.32,239.57,546.99
1/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,27.22,52.99,51.74,30.09,104.53,31.64,-28.75,28.32
1/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,13.19,37.82,37.73,19.93,101.43,20.21,-64.17,-49.14
1/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,73.85,273.36,282.06,13.45,98.61,13.3,764.19,1544.24
1/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,82.68,333.63,333.41,12.88,101.16,13.01,230.5,769.39
1/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,141.29,300.19,299.69,27.27,100.96,27.19,528.37,659.1
1/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,214.29,348.94,350.1,44.04,100.56,43.76,825.06,722.67
1/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,67.63,226.46,231.24,14.89,99.39,14.81,86.91,546.66
1/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,27.89,48.22,47.11,30.65,104.27,32.08,-50.38,-25.59
1/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,11.15,24.54,25.57,21.27,97.81,20.91,-57.6,-61.15
1/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,75.05,254.55,264.13,17.09,97.71,16.68,733.83,687.58
1/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,194.34,336.66,339.29,37.9,100.15,37.54,869.01,994.28
2/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,159.44,319.04,318.78,34.96,100.47,34.52,911.96,757.97
2/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,162.89,337.28,338.28,31.65,100.34,31.29,211.45,616.93
2/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,69.22,255.61,259.1,13.8,100.76,13.98,151.42,500.51
2/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,24.38,54.91,52.79,21.96,106.67,23.69,-23.35,20.72
2/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,45.1,33.17,32.71,76.46,103.09,78.82,54.86,-36.61
2/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,68.15,275.97,281.92,13.74,98.83,13.54,741.3,1049.88
2/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,106.39,336.25,343.46,18.9,98.92,18.59,437.05,610.8
2/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,186.9,324.64,330.04,33.37,99.92,33.36,905.89,839.61
2/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,117.34,368.83,371,20.3,100.05,20.08,353.93,870.34
2/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,139.55,288.86,290.53,25.18,100.82,25.35,305.12,484.96
2/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,38.74,53.98,52.75,37.85,104.87,40.22,29,65.58
2/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,14.58,31.8,32.46,22.76,99.29,22.56,-51.87,-36.3
2/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,68.24,261.1,263.54,15.26,100.21,15.26,478.06,767.01
2/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,119.63,149.69,156.82,34.85,97.17,33.83,211,179.53
2/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,75.65,331.17,335.08,11.46,100.19,11.49,184.67,626.96
2/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,107.21,391.55,394.51,15.32,100.26,15.29,370.71,545.47
2/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,78.94,254.94,255.02,16.36,100.99,16.45,208,625.28
2/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,31.88,55.33,56.18,33.05,99.69,32.84,-30.95,2.16
2/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,17.75,31.89,31.96,26.98,102.38,27.95,-40.61,-60.59
2/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,8.97,39.82,40.14,17.01,100.06,16.92,-18.97,183.42
2/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,132.75,309.42,311.38,27.39,101.48,28,561.43,298.55
2/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,75.97,274.22,274.92,14.49,102.21,14.95,190.96,493.55
2/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,114.16,310.59,311.75,22.68,100.86,22.77,182.33,412.52
2/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,147.14,281.33,279.08,29.39,101.67,29.42,245.35,313.36
2/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,27.27,48.86,47.57,31.38,102.86,31.58,-53.68,-42.63
2/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,11.06,30.42,31.14,20.11,101.57,20.9,-58.04,-55.83
2/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,177.22,275.5,280.5,42.51,100.51,43.25,1542.4,527.77
2/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,90.48,334.82,340.99,14.23,99.1,14.06,266.54,821.23
3/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,91.66,303.39,308.07,15.68,99.3,15.52,226.52,536.09
3/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,112.19,363.77,361.34,17.46,101.1,17.43,176.81,507.65
3/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,121.96,276.82,275.37,32.77,102.34,33.64,199.46,322.42
3/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,40.53,59.43,56.96,35.13,105.96,37.23,-15.85,-36.2
3/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,12.53,44.62,44.69,12.13,101.65,12.37,-39.47,72.88
3/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,76.21,293.96,291.33,14,101.05,14.05,347.48,599.16
3/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,158.2,336.4,336.61,29.21,101.61,29.72,371.52,588.21
3/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,94.03,290.59,294.58,19.44,99.78,19.3,106.94,386.13
3/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,86.29,352.14,351.52,13.74,100.76,13.76,209.04,724.29
3/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,84.07,263.65,263.91,17.59,100.82,17.62,118.42,265.34
3/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,40.79,66.09,65.41,29.5,103.29,30.79,-21.41,-12.23
3/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,12.33,29.62,30.29,21.07,100.43,21.42,-67.15,17.29
3/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,122.95,272.66,279.36,34,98.6,33.27,648.1,701.23
3/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,106.05,367.21,373.33,17.62,99.22,17.37,203.74,387.53
3/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,74.92,320.99,331.51,11.23,98.03,11.01,180.79,560.46
3/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,155.75,333.03,339.2,31.15,99.08,30.59,281.73,265.3
3/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,131.05,231.46,233.21,24.45,100.47,24.64,206.33,340.2
3/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,38.38,46.89,46.61,38.23,102.81,39.71,-40.26,-61.37
3/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,14.89,36.41,36.9,20.98,102.67,22.07,-38.85,61.03
3/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,72.05,286.7,292.43,13.84,98.97,13.65,320.24,627.38
3/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,109.76,345.05,351.03,19.77,99.84,19.76,336.14,560.63
3/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,107.81,323.06,327.18,19.84,99.74,19.66,140.35,258.7
3/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,90.11,339.96,349.48,14.54,98.43,14.28,55.07,232.45
3/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,74.87,262.72,263.95,14.59,101.13,14.78,167.49,505.76
3/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,39.67,70.87,66.07,27.84,110.01,31,-62.83,-3.25
3/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,17.34,44.73,45.15,22.11,101.43,22.64,-62.72,-35.06
3/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,61.71,256.82,258.46,13.94,100.09,13.88,91.19,172.45
3/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,80.85,300.53,309.6,15.99,98.28,15.68,61.58,57.95
3/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,176.15,281.79,286.96,38.55,99.89,38.58,263.15,64.67
3/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,77.53,314.69,311.66,12.56,103.3,13.05,23.26,43.46
3/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 5,66.84,244.32,245.23,13.43,101.43,13.66,23.97,25.12
1/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,9.6,37.75,39.7,10.98,96.8,10.66,110.53,257.82
1/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,76.64,354.25,359.59,9.34,100.29,9.4,913.76,3590.1
1/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,59.19,308.85,315.27,8.28,99.72,8.28,None,None
1/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,83.24,351.53,352.91,10.23,101.39,10.4,227.33,1962.97
1/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,74.75,311.1,308.45,10.38,102.67,10.69,302.53,1245.01
1/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,17.83,45.75,47.89,16.83,97.24,16.41,1.19,97.03
1/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,12.15,62.83,62.77,8.35,101.88,8.53,-19.43,440.24
1/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,170.35,384.35,385.97,19.14,101.37,19.46,2591.15,3073.82
1/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,105.96,463.09,475.25,9.88,99.19,9.83,510.37,1792.48
1/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,90.46,433.68,430.88,9.01,102.46,9.26,365.81,1502.07
1/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,84.86,465.85,461.6,7.87,102.73,8.11,313.35,1233.29
1/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,72.61,313.13,320.95,10.01,99.32,9.98,367.55,1146.54
1/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,26.48,74.02,71.29,15.45,105.71,16.38,3.92,125.53
1/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,11.85,48.25,49.04,10.6,100.17,10.65,-28.61,130.09
1/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,70.22,349.67,351.49,8.67,101.27,8.81,861.92,2395.86
1/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,87.55,467.67,475.38,8.09,100.14,8.12,682.39,2488.1
1/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,97.66,484.49,489.9,8.71,100.67,8.79,466.14,1831.78
1/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,97.36,498.15,498.09,8.44,101.81,8.62,609.62,1408.17
1/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,99.76,375.61,377.4,11.47,101.32,11.66,183.17,818.36
1/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,23.51,77.61,76,13.08,103.95,13.64,-31.64,151.41
1/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,17.4,61.62,61.26,12.2,102.38,12.53,-33.74,76.16
1/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,102.45,428.88,442.37,10.32,98.69,10.21,1128.42,3392.51
1/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,104.71,512.55,509.04,8.82,102.5,9.07,423.81,2115.95
1/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,105.33,425.77,418.79,10.68,103.49,11.09,489.09,1258.12
1/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,105.84,522.15,518.93,8.75,102.43,8.99,572,1804.96
1/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,78.33,326.19,331.76,10.37,100.09,10.41,116.5,831.44
1/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,25.38,67.24,65.79,16.3,104.03,17.01,-47.81,62.65
1/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,9.51,29.92,31.32,13.72,97.26,13.39,-55.08,51.11
1/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,75.59,383.74,396.63,8.51,98.49,8.4,939.75,3024.92
1/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Central Business Site 6,115.3,493.61,492.37,10.09,102.06,10.33,636.27,2338.78
